id,venue_id,day,opening_time,closing_time
371,ven_495374556d36693165436d526b6f775a464558707631774a496843,6,11,22
372,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,0,8,22
373,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,1,8,22
374,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,2,8,22
375,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,3,8,22
376,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,4,8,22
377,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,5,8,22
378,ven_495a76784756397a636c61526b6f77595659624d79624f4a496843,6,8,22
379,ven_49617343525a5972794235526b6f775a707135475357484a496843,0,9,21
380,ven_49617343525a5972794235526b6f775a707135475357484a496843,1,9,21
381,ven_49617343525a5972794235526b6f775a707135475357484a496843,2,9,21
382,ven_49617343525a5972794235526b6f775a707135475357484a496843,3,9,21
383,ven_49617343525a5972794235526b6f775a707135475357484a496843,4,9,21
384,ven_49617343525a5972794235526b6f775a707135475357484a496843,5,9,21
385,ven_49617343525a5972794235526b6f775a707135475357484a496843,6,9,15
386,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,0,10,0
387,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,1,10,0
388,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,2,10,0
389,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,3,10,0
390,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,4,10,0
391,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,5,9,0
392,ven_49696f3179734b6a693473526b6f77595249534f6865434a496843,6,9,0
393,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,0,11,20
394,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,1,11,20
395,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,2,11,20
396,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,3,11,20
397,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,4,-1,-1
398,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,5,-1,-1
399,ven_496b764942506d56454b71526b6f775a564b6c5f69564a4a496843,6,11,20
400,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,0,11,0
401,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,1,11,0
402,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,2,11,0
403,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,3,11,0
404,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,4,11,0
405,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,5,9,0
406,ven_4d396348634d4855643376526b6f775a5a664a2d61796a4a496843,6,9,0
407,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,0,10,23
408,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,1,10,23
409,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,2,10,23
410,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,3,10,23
411,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,4,10,23
412,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,5,10,23
413,ven_4d443645386a3859364c66526b6f7759354930487433714a496843,6,10,23
414,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,0,16,22
415,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,1,16,22
416,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,2,16,22
417,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,3,16,22
418,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,4,12,22
419,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,5,12,22
420,ven_4d4e4a7a66346836745a31526b6f77597434434e4455414a496843,6,12,22
421,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,0,8,22
422,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,1,8,22
423,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,2,8,22
424,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,3,8,22
425,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,4,8,22
426,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,5,8,22
427,ven_4d4f56636f49432d425736526b6f77326a6947344f327a4a496843,6,8,22
428,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,0,11,22
429,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,1,11,22
430,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,2,11,22
431,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,3,11,22
432,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,4,11,22
433,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,5,11,22
434,ven_4d5479484a476c70664144526b6f7759746f423142634f4a496843,6,11,22
435,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,0,-1,-1
436,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,1,16,22
437,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,2,16,22
438,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,3,16,22
439,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,4,16,22
440,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,5,16,22
441,ven_4d68414c714841656f6d2d526b6f775964467a735236764a496843,6,12,19
442,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,0,12,2
443,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,1,12,2
444,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,2,12,2
445,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,3,12,2
446,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,4,12,2
447,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,5,12,2
448,ven_4d7363525932556e48667a526b6f77596c3442544d78754a496843,6,12,2
449,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,0,11,22
450,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,1,11,22
451,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,2,11,22
452,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,3,11,22
453,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,4,11,22
454,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,5,11,22
455,ven_4d79736a4a727a504f415a526b6f77594e59644e6232714a496843,6,11,22
456,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,0,12,22
457,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,1,12,22
458,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,2,12,22
459,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,3,12,22
460,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,4,12,22
461,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,5,12,22
462,ven_514f6c557435625a377953526b6f77594e3444305363374a496843,6,12,22
463,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,0,16,21
464,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,1,16,21
465,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,2,16,21
466,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,3,12,21
467,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,4,12,22
468,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,5,12,22
469,ven_5158584145756f374a4b76526b6f777a376635445166474a496843,6,12,22
470,ven_515f325678612d31534c72526b6f7759353474423453314a496843,0,12,22
471,ven_515f325678612d31534c72526b6f7759353474423453314a496843,1,12,22
472,ven_515f325678612d31534c72526b6f7759353474423453314a496843,2,12,22
473,ven_515f325678612d31534c72526b6f7759353474423453314a496843,3,12,22
474,ven_515f325678612d31534c72526b6f7759353474423453314a496843,4,12,22
475,ven_515f325678612d31534c72526b6f7759353474423453314a496843,5,14,22
476,ven_515f325678612d31534c72526b6f7759353474423453314a496843,6,14,22
477,ven_515f466457386349774574526b6f775a46556e374353444a496843,0,11,21
478,ven_515f466457386349774574526b6f775a46556e374353444a496843,1,11,21
479,ven_515f466457386349774574526b6f775a46556e374353444a496843,2,11,21
480,ven_515f466457386349774574526b6f775a46556e374353444a496843,3,11,21
481,ven_515f466457386349774574526b6f775a46556e374353444a496843,4,11,21
482,ven_515f466457386349774574526b6f775a46556e374353444a496843,5,11,21
483,ven_515f466457386349774574526b6f775a46556e374353444a496843,6,12,20
484,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,0,-1,-1
485,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,1,17,0
486,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,2,17,0
487,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,3,17,0
488,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,4,17,0
489,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,5,17,0
490,ven_51645f6d43556b5251305a526b6f775a6c31744b5359534a496843,6,-1,-1
491,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,0,12,23
492,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,1,12,23
493,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,2,12,23
494,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,3,12,23
495,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,4,-1,-1
496,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,5,-1,-1
497,ven_51686c716e456d45333074526b6f77595a596f4646367a4a496843,6,12,23
498,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,0,7,17
499,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,1,7,17
500,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,2,18,23
501,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,3,18,23
502,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,4,18,23
503,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,5,18,23
504,ven_5169454c59645f6c63436d526b6f7762644f366b727a354a496843,6,7,22
505,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,0,11,23
506,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,1,11,23
507,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,2,11,23
508,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,3,11,23
509,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,4,11,1
510,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,5,10,1
511,ven_516c467570796e3658524b526b6f775a395562336d53584a496843,6,10,1
512,ven_517362734b764763584752526b6f775a4a3032463051764a496843,0,7,22
513,ven_517362734b764763584752526b6f775a4a3032463051764a496843,1,7,22
514,ven_517362734b764763584752526b6f775a4a3032463051764a496843,2,7,22
515,ven_517362734b764763584752526b6f775a4a3032463051764a496843,3,7,22
516,ven_517362734b764763584752526b6f775a4a3032463051764a496843,4,7,22
517,ven_517362734b764763584752526b6f775a4a3032463051764a496843,5,7,22
518,ven_517362734b764763584752526b6f775a4a3032463051764a496843,6,7,22
519,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,0,17,22
520,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,1,17,22
521,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,2,17,22
522,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,3,17,22
523,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,4,17,22
524,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,5,17,22
525,ven_517633786e463661386438526b6f775a78387a6435336a4a496843,6,17,22
526,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,0,17,22
527,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,1,17,21
528,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,2,17,22
529,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,3,16,22
530,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,4,16,22
531,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,5,11,22
532,ven_517a58434f57747944772d526b6f77595649306c47366c4a496843,6,11,21
533,ven_553045716f6975386f7663526b6f775a743263763353354a496843,0,12,22
534,ven_553045716f6975386f7663526b6f775a743263763353354a496843,1,12,22
535,ven_553045716f6975386f7663526b6f775a743263763353354a496843,2,12,22
536,ven_553045716f6975386f7663526b6f775a743263763353354a496843,3,12,22
537,ven_553045716f6975386f7663526b6f775a743263763353354a496843,4,12,22
538,ven_553045716f6975386f7663526b6f775a743263763353354a496843,5,11,22
539,ven_553045716f6975386f7663526b6f775a743263763353354a496843,6,11,22
540,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,0,17,22
541,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,1,17,22
542,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,2,17,23
543,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,3,17,23
544,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,4,17,23
545,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,5,17,23
546,ven_5536434b44427779443572526b6f775a5a356d787964624a496843,6,17,22
547,ven_554753707a353136347861526b6f775a646b36515137564a496843,0,17,22
548,ven_554753707a353136347861526b6f775a646b36515137564a496843,1,17,22
549,ven_554753707a353136347861526b6f775a646b36515137564a496843,2,17,22
550,ven_554753707a353136347861526b6f775a646b36515137564a496843,3,17,22
551,ven_554753707a353136347861526b6f775a646b36515137564a496843,4,17,23
552,ven_554753707a353136347861526b6f775a646b36515137564a496843,5,17,23
553,ven_554753707a353136347861526b6f775a646b36515137564a496843,6,-1,-1
554,ven_554f563759583653705f73526b6f775a646146374456574a496843,0,17,22
555,ven_554f563759583653705f73526b6f775a646146374456574a496843,1,17,22
556,ven_554f563759583653705f73526b6f775a646146374456574a496843,2,17,22
557,ven_554f563759583653705f73526b6f775a646146374456574a496843,3,17,22
558,ven_554f563759583653705f73526b6f775a646146374456574a496843,4,17,23
559,ven_554f563759583653705f73526b6f775a646146374456574a496843,5,17,23
560,ven_554f563759583653705f73526b6f775a646146374456574a496843,6,17,21
561,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,0,16,22
562,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,1,11,22
563,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,2,11,22
564,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,3,11,22
565,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,4,11,22
566,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,5,11,22
567,ven_555135764d4d546a5a596c526b6f775970347a47625a5a4a496843,6,11,22
568,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,0,11,23
569,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,1,11,23
570,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,2,11,23
571,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,3,11,23
572,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,4,11,23
573,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,5,11,23
574,ven_55527370774e3350323349526b6f775a685a6d615f34534a496843,6,11,23
575,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,0,8,22
576,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,1,8,22
577,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,2,8,22
578,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,3,8,22
579,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,4,8,23
580,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,5,8,23
581,ven_555966764a6e4a74677257526b6f77595636792d5257664a496843,6,8,22
582,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,0,12,21
583,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,1,12,21
584,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,2,12,21
585,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,3,12,21
586,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,4,12,22
587,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,5,12,22
588,ven_555a7a4667656331714337526b6f775a4a396e6a55792d4a496843,6,11,21
589,ven_5574675f763163636a455f526b6f775952493438325f724a496843,0,8,22
590,ven_5574675f763163636a455f526b6f775952493438325f724a496843,1,8,22
591,ven_5574675f763163636a455f526b6f775952493438325f724a496843,2,8,22
592,ven_5574675f763163636a455f526b6f775952493438325f724a496843,3,8,22
593,ven_5574675f763163636a455f526b6f775952493438325f724a496843,4,8,22
594,ven_5574675f763163636a455f526b6f775952493438325f724a496843,5,9,22
595,ven_5574675f763163636a455f526b6f775952493438325f724a496843,6,9,22
596,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,0,16,23
597,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,1,16,23
598,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,2,16,23
599,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,3,16,23
600,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,4,16,23
601,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,5,12,23
602,ven_55754a78505f3458706d75526b6f775a464b6444512d674a496843,6,12,22
603,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,0,11,20
604,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,1,11,20
605,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,2,11,20
606,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,3,11,20
607,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,4,11,20
608,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,5,11,20
609,ven_5578692d5370733636656a526b6f77595a3441356359704a496843,6,11,20
610,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,0,11,21
611,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,1,11,21
612,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,2,11,21
613,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,3,11,21
614,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,4,11,22
615,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,5,12,22
616,ven_592d5a6c757552454a5663526b6f77594e6f442d4d53364a496843,6,12,21
617,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,0,-1,-1
618,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,1,17,0
619,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,2,17,0
620,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,3,17,0
621,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,4,17,1
622,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,5,17,1
623,ven_593769776f766b664d5845526b6f775a6c4c387937664b4a496843,6,17,23
624,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,0,12,21
625,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,1,12,21
626,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,2,12,21
627,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,3,12,21
628,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,4,12,22
629,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,5,12,22
630,ven_59394d6e4647334b39736f526b6f7759743444707577544a496843,6,12,21
631,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,0,17,23
632,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,1,17,23
633,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,2,17,23
634,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,3,17,23
635,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,4,17,0
636,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,5,17,0
637,ven_5949374d505f6a4c4a6563526b6f775a4a3368674b5a4a4a496843,6,17,23
638,ven_594c336c54424932686837526b6f77593559306b3066524a496843,0,-1,-1
