original_ven_id,hash_ven_id,latitude,longitude,zone_id,name,address,venue_type,rating,price,type_mod,zone_group,image,description,location_id,venue_mod_type
ven_38634657454b5f4e4f3633526b6f7759706f526b4956354a496843,74305056,40.778,-73.9808,142,Dark Bullet Sake & Oyster Bar,"154 W 72nd St New York, NY 10023 United States",JAPANESE_RESTAURANT,4.6,2.0,Japanese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/05/be/0d/e4/the-comedians-club.jpg,"The Dark Bullet Sake & Oyster Bar is a small, intimate venue located in the heart of downtown. The space is dimly lit, with dark wood floors and exposed brick walls. There is a small stage in the corner of the room, and a bar area with a few tables and ch",0,Japanese Restaurant
ven_38645155503361334d3934526b6f7759355956627538384a496843,87805037,40.7813,-73.9738,239,Hayden Planetarium,"200 Central Park West New York, NY 10024 United States",OTHER,4.6,-1.0,Tourist Destination,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/01/42/e8/78/hayden-planetarium.jpg,No need to settle for just looking at the stars - this $210 million planetarium is a virtual joyride through the universe.,102751,Tourist Destination
ven_3866497051714e61656e4b526b6f7759683141556f5a544a496843,57467138,40.7653,-73.9837,163,Spyscape,"928 8th Ave New York, NY 10019 United States",MUSEUM,4.5,-1.0,Cultural Heritage,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/12/10/35/11/debrief.jpg,"If you’ve always wanted to be a spy, head over to SPYSCAPE, an attraction dedicated entirely to espionage. Here, you can complete timed coding puzzles at the Encryption Gallery, take a lie detector test at the Deception Gallery, navigate a tangle of laser",13187493,Cultural Heritage
ven_386953773374434b6b5269526b6f7732547950655a52534a496843,88567101,40.795,-73.9557,43,The Ravine,"E 103rd St New York, NY 10026 United States",NATURE_RESERVE,4.7,-1.0,Nature Attractions,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0e/66/02/31/foto-tras-las-rejas-ya.jpg,"The Ravine is a large, outdoor amphitheater located in the heart of Los Angeles. The venue can accommodate up to 18,000 people and is known for its lush landscaping and natural setting. The Ravine is situated on a hillside and features a large stage area,",7766189,Nature Attractions
ven_386a38316843494f623939526b6f775956497a52385f6b4a496843,70396228,40.7859,-73.976,239,Bustan NYC,"487 Amsterdam Ave New York, NY 10024 United States",MEDITERANEAN_RESTAURANT,4.5,2.0,Mediteranean Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/13/1c/2b/b9/inside.jpg,"Bustan NYC is a modern Middle Eastern restaurant located in the heart of New York City. The restaurant features a sleek and stylish interior, with a menu that features a variety of traditional and contemporary dishes. The restaurant also has a full bar, s",0,Mediteranean Restaurant
ven_386b4c712d792d70556e33526b6f77596c5f66384652324a496843,60551055,40.7613,-73.9778,161,The Museum Store,"11 W 53rd St New York, NY 10019 United States",GIFTS,4.5,3.0,Gifts & Souvenirs,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/23/a8/57/5b/the-museum-of-modern.jpg,"Located in the heart of Manhattan, The Museum of Modern Art (MoMA) is home to the world's greatest collection of modern and contemporary art. The collection features Vincent van Gogh's ""The Starry Night,"" along with works by Claude Monet, Pablo Picasso, F",105126,Gifts & Souvenirs
ven_386e695754345a63674c55526b6f775a52572d447461364a496843,45920957,40.7287,-73.9873,79,SAINT,"136 2nd Ave New York, NY 10003 United States",AMERICAN_RESTAURANT,4.5,3.0,American Restaurant,Other,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-r1KdFLimunsdQCi9h3UJHbHF.png?st=2023-08-01T15%3A56%3A01Z&se=2023-08-01T17%3A56%3A01Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"SAINT is a multi-level nightclub located in the heart of Hollywood. The club features a main room with a dance floor and stage, as well as a mezzanine level with VIP booths and a private bar. The club has a stylish and modern decor, with a mix of dark and",0,American Restaurant
ven_3875714251714574684232526b6f775a78614e3764616c4a496843,25540736,40.7724,-73.9653,237,ZIMMERMANN,"900 Madison Ave New York, NY 10021 United States",APPAREL,4.0,-1.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/06/2f/6c/f5/getlstd-property-photo.jpg,"Zimmermann is an Australian fashion label founded in 1991 by sisters Nicky and Simone Zimmermann. The label is known for its feminine, floral-printed dresses and separates. Zimmermann has a flagship store in Sydney and boutiques in Melbourne, Brisbane, Pe",6915017,Fashion Convenience
ven_412d3456724470426e4e74526b6f77595a3442455832334a496843,59467030,40.7845,-73.9771,239,St. James Gate,"441 Amsterdam Ave New York, NY 10024 United States",BEER,4.4,2.0,Beer,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/05/9b/51/3e/getlstd-property-photo.jpg,"St. James Gate is a large, multi-level venue located in the heart of downtown Toronto. The main floor features a large open concept space with a bar, dance floor, and stage, while the second floor has a more intimate setting with booths and tables. The th",0,BEER
ven_4132676164315471633870526b6f775a3138534d6154384a496843,33357157,40.7747,-73.9727,43,Cherry Hill,"Central Park West New York, NY 10024 United States",SCENIC_POINT,4.5,-1.0,Scenic Landmarks,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/19/c4/46/69/caption.jpg,"Cherry Hill is a historic mansion located in the city of Baltimore, Maryland. The venue is situated on a hill in the Roland Park neighborhood, and it overlooks the Jones Falls Expressway. The mansion was built in 1894, and it was designed by architect Joh",0,Scenic Landmarks
ven_41327361525f7279547a31526b6f77596c596e506e7a524a496843,79120141,40.7803,-73.9802,239,sweetgreen,"311 Amsterdam Ave New York, NY 10023 United States",RESTAURANT,4.1,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0b/a2/49/f8/the-beacon-theatre.jpg,"The popular salad chain sweetgreen has a branch in the heart of New York City's financial district. The restaurant is located in a large space with high ceilings and exposed brick walls. There is a long communal table in the center of the room, and smalle",535076,Restaurant
ven_4133437134305f48354a45526b6f775a4a7a434b7a786f4a496843,20267807,40.7351,-73.9863,107,Westside Market NYC,"180 3rd Ave New York, NY 10003 United States",GROCERY,4.1,-1.0,Neighborhood Market,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/1c/ac/a6/0e/caption.jpg,"In the city where it was founded, experience your first Pilates session with our highly trained, world-class instructors. Located conveniently between Union Square and Gramercy, Feel Good Pilates is the perfect option for anyone who is just starting out f",23181722,Neighborhood Market
ven_41385744666f5633537862526b6f775a3967446a6b34774a496843,94676538,40.7224,-73.9967,144,State & Liberty Clothing,"57 Spring St New York, NY 10012 United States",APPAREL,4.5,-1.0,Fashion Convenience,Lower Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/10/2b/1e/52/photo0jpg.jpg,"State & Liberty Clothing is a men's clothing store that specializes in American-made, casual clothing. The store is located in the historic district of downtown Annapolis, Maryland. The store's interior is clean and modern, with dark wood floors and white",0,Fashion Convenience
ven_41434b554a474f30326d2d526b6f77594a6153713854734a496843,34230717,40.7844,-73.9579,236,"Cooper Hewitt, Smithsonian Design Museum","2 E 91st St New York, NY 10128 United States",MUSEUM,4.5,-1.0,Cultural Heritage,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/10/33/2e/01/former-andrew-carnegie.jpg,"A 21st-century museum housed in New York City’s landmark Carnegie Mansion, Cooper Hewitt offers four floors of galleries dedicated to all disciplines of design, a permanent collection of more than 210,000 design objects fully digitized and available onlin",106188,Cultural Heritage
ven_41447173382d415f674c61526b6f775a78425a687932494a496843,32163854,40.7529,-73.9997,68,Whole Foods Market,"450 W 33rd St New York, NY 10001 United States",GROCERY,4.4,-1.0,Neighborhood Market,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/18/25/79/f0/getlstd-property-photo.jpg,"Whole Foods Market is an American supermarket chain that specializes in selling organic and health foods. The company has over 470 stores in the United States, Canada, and the United Kingdom. Whole Foods Market is a publicly traded company, with a market ",0,Neighborhood Market
ven_4148494f684649484f4477526b6f775a4e68634d4255554a496843,10162275,40.7457,-73.9881,164,Koloman,"16 W 29th St New York, NY 10001 United States",RESTAURANT,4.4,-1.0,Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/05/66/a3/c3/saint-petersburg-global.jpg,"Koloman is a beautifully designed venue that offers a unique and unforgettable experience for any event. The venue is perfect for weddings, corporate events, private parties, and more. The main room features a stunning chandelier and a dance floor that is",0,Restaurant
ven_414a747771393059503062526b6f7759523448483656324a496843,28333784,40.7876,-73.9766,239,French Roast,"2340 Broadway New York, NY 10024 United States",FRENCH_RESTAURANT,4.2,2.0,French Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/01/ef/16/44/upper-west-side.jpg,"Trendy area with cafes, restaurants and fashionable shops.",143368,French Restaurant
ven_414b7738354e6969583170526b6f77594a6f5f317930534a496843,23999761,40.7912,-73.9739,238,Dagon,"2454 Broadway New York, NY 10024 United States",MEDITERANEAN_RESTAURANT,4.5,-1.0,Mediteranean Restaurant,Upper West Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-7xtDAQPmXUmNbAnFfS2OVJJZ.png?st=2023-08-01T15%3A56%3A11Z&se=2023-08-01T17%3A56%3A11Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Dagon is a large, dark, and foreboding venue that is popular with metal and gothic fans. The stage is set up in the center of the room, with a large dance floor surrounding it. The walls are adorned with dark and occult imagery, and the atmosphere is one ",0,Mediteranean Restaurant
ven_41546174395076324a4a4a526b6f77594a4b5a6d53634b4a496843,46133762,40.7841,-73.9587,43,Engineers' Gate,"2 E 90th St New York, NY 10128 United States",TOURIST_DESTINATION,4.8,-1.0,Tourist Destination,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/05/58/6d/1d/national-academy-of-design.jpg,"The Engineers' Gate is a monumental gate located in Central Park, New York City, at the southeast corner of the park, at the intersection of Fifth Avenue and East 90th Street. It is one of the four original gates of Central Park, and was designed by Calve",866536,Tourist Destination
ven_41546447325f6964534674526b6f775a4673765f6133624a496843,88928887,40.7705,-73.9598,141,Nordstrom Local Upper East Side,"1273 3rd Ave New York, NY 10021 United States",APPAREL,4.4,-1.0,Fashion Convenience,Upper East Side,https://media-cdn.tripadvisor.com/media/photo-l/1c/ef/f1/ad/caption.jpg,"Nordstrom Local is a new, smaller version of the iconic department store, located in the heart of the Upper East Side. The store is designed with a focus on personalized service, offering a curated selection of clothing, shoes, and accessories, as well as",0,Fashion Convenience
ven_415658356c724c57637158526b6f7759355966794556494a496843,96878514,40.7794,-73.9739,239,New-York Historical Society,"170 Central Park West New York, NY 10024 United States",MUSEUM,4.5,-1.0,Cultural Heritage,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/0b/b2/3e/02/love-this-show.jpg,Michael Werner presents 20th-century master painters with a focus on the work of german artists.,555490,Cultural Heritage
ven_415745442d5a476e6b6736526b6f775a787569364655794a496843,99797939,40.7905,-73.9732,238,Gyu-Kaku Japanese BBQ,"620 Amsterdam Ave New York, NY 10024 United States",JAPANESE_RESTAURANT,4.3,2.0,Japanese Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/1b/51/18/eb/getlstd-property-photo.jpg,"Gyu-Kaku Japanese BBQ is a restaurant chain specializing in yakiniku. The name Gyu-Kaku means ""horn of the bull"" in Japanese, and refers to the shape of the grill. The restaurant has a casual atmosphere, and customers grill their own food at the table. Gy",0,Japanese Restaurant
ven_41585874446f73365f7a42526b6f77595a6f43636432304a496843,41216835,40.785,-73.9773,239,Land Thai Kitchen,"450 Amsterdam Ave New York, NY 10024 United States",THAI_RESTAURANT,4.2,2.0,Thai Restaurant,Upper West Side,https://oaidalleapiprodscus.blob.core.windows.net/private/org-jGKlYxnaMuqEvd6EepOGn6fH/user-aymO9XagO63Y8m7z3r0a0Fg7/img-z0r7rHVWvaTXZ4m2ezARbT25.png?st=2023-08-01T15%3A56%3A19Z&se=2023-08-01T17%3A56%3A19Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/pn,"Land Thai Kitchen is a cozy little spot located in the heart of downtown San Francisco. The restaurant has a warm and inviting atmosphere, with dark wood floors and walls adorned with Thai artwork. The menu features traditional Thai dishes, such as pad th",23933894,Thai Restaurant
ven_415a37545a367078557066526b6f775a5a6271774a626e4a496843,86655079,40.7534,-74.0011,246,Hudson Yards,"20 Hudson Yards New York, NY 10001 United States",SHOPPING_CENTER,4.6,-1.0,Shopping Center,Chelsea/Greenwhich market,https://media-cdn.tripadvisor.com/media/photo-l/17/14/6c/22/visitar-este-nuevo-sitio.jpg,"Hudson Yards is New York’s newest neighborhood and home to more than 100 diverse shops and culinary experiences, offices for leaders in industry, significant public art and dynamic cultural institutions including The Shed, modern residences, 14 acres of p",17599424,Shopping Center
ven_41633250634c684c2d2d78526b6f775956567774752d6b4a496843,84640829,40.759,-73.985,230,Father Duffy Square,"7th Ave & W 47th St New York, NY 10036 United States",TOURIST_DESTINATION,4.6,-1.0,Tourist Destination,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/03/f2/9b/e1/new-york-broadway-tours.jpg,"Father Duffy Square is a small park located in the heart of Times Square. The square is named after Father Francis P. Duffy, the chaplain of the ""Fighting 69th"" Infantry Regiment during World War I. The square is home to a large statue of Father Duffy, as",0,Tourist Destination
ven_4167636c42756f62557359526b6f775a646f545a4f554b4a496843,32805957,40.7861,-73.9766,239,Flor de Mayo,"484 Amsterdam Ave New York, NY 10024 United States",RESTAURANT,4.5,2.0,Restaurant,Upper West Side,https://media-cdn.tripadvisor.com/media/photo-l/13/1c/2b/b9/inside.jpg,"Flor de Mayo is a Peruvian restaurant in New York City. The restaurant is known for its traditional Peruvian dishes, as well as its modern twists on classic recipes. The menu features a variety of seafood, poultry, and meat dishes, as well as a selection ",0,Restaurant
ven_4168437230416a45783158526b6f7759526c2d6f5339524a496843,19253272,40.7575,-73.9867,230,Carmine's Italian Restaurant - Times Square,"200 W 44th St New York, NY 10036 United States",ITALIAN_RESTAURANT,4.5,2.0,Italian Restaurant,Midtown Manhattan,https://media-cdn.tripadvisor.com/media/photo-l/08/dc/a1/aa/hard-rock-cafe-new-york.jpg,"Carmine's Italian Restaurant - Times Square is a large, popular restaurant located in the heart of New York City's Times Square. The restaurant is known for its hearty Italian food, large portions, and lively atmosphere. The decor is traditional Italian, ",0,Italian Restaurant
